ts,city,station,event,bracket,lo,hi,nbm_high,nbm_sigma,nbm_p,k_yes_bid,k_yes_ask,k_mid,actual_high,settled,nbm_cycle,entry_prob,fee,edge,signal,outcome,pnl
2026-07-08T17:52:38.415685,NYC,KNYC,KXHIGHNY-26JUL09,83° to 84°,83,84,84,3,0.2576,28,30,29.0,82,no,17,0.3000,0.0147,-0.0424,0,0,-0.3147
2026-07-08T17:52:38.415685,NYC,KNYC,KXHIGHNY-26JUL09,85° to 86°,85,86,84,3,0.2315,33,40,36.5,82,no,17,0.4000,0.0168,-0.1685,0,0,-0.4168
2026-07-08T17:52:38.415685,NYC,KNYC,KXHIGHNY-26JUL09,87° to 88°,87,88,84,3,0.1355,13,15,14.0,82,no,17,0.1500,0.0089,-0.0145,0,0,-0.1589
2026-07-08T17:52:38.415685,NYC,KNYC,KXHIGHNY-26JUL09,89° to 90°,89,90,84,3,0.0517,1,2,1.5,82,no,17,0.0200,0.0014,0.0317,1,0,-0.0214
2026-07-08T17:52:38.415685,NYC,KNYC,KXHIGHNY-26JUL09,91° or above,91,,84,3,0.0151,,1,,82,no,17,0.0100,0.0007,0.0051,1,0,-0.0107
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,83° or below,,83,86,3,0.2023,31,32,31.5,87,no,17,0.3200,0.0152,-0.1177,0,0,-0.3352
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,84° to 85°,84,85,86,3,0.2315,31,35,33.0,87,no,17,0.3500,0.0159,-0.1185,0,0,-0.3659
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,86° to 87°,86,87,86,3,0.2576,25,28,26.5,87,yes,17,0.2800,0.0141,-0.0224,0,1,0.7059
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,88° to 89°,88,89,86,3,0.1869,7,8,7.5,87,no,17,0.0800,0.0052,0.1069,1,0,-0.0852
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,90° to 91°,90,91,86,3,0.0883,1,3,2.0,87,no,17,0.0300,0.0020,0.0583,1,0,-0.0320
2026-07-08T17:52:38.415685,CHI,KMDW,KXHIGHCHI-26JUL09,92° or above,92,,86,3,0.0334,,1,,87,no,17,0.0100,0.0007,0.0234,1,0,-0.0107
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,89° or below,,89,94,1,0.0,,1,,92,no,17,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,90° to 91°,90,91,94,1,0.0062,4,5,4.5,92,no,17,0.0500,0.0033,-0.0438,0,0,-0.0533
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,92° to 93°,92,93,94,1,0.3023,54,58,56.0,92,yes,17,0.5800,0.0171,-0.2777,0,1,0.4029
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,94° to 95°,94,95,94,1,0.6247,32,34,33.0,92,no,17,0.3400,0.0157,0.2847,1,0,-0.3557
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,96° to 97°,96,97,94,1,0.0666,5,6,5.5,92,no,17,0.0600,0.0039,0.0066,1,0,-0.0639
2026-07-08T17:52:38.415685,MIA,KMIA,KXHIGHMIA-26JUL09,98° or above,98,,94,1,0.0002,1,2,1.5,92,no,17,0.0200,0.0014,-0.0198,0,0,-0.0214
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,93° or below,,93,97,2,0.0401,1,2,1.5,98,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,94° to 95°,94,95,97,2,0.1866,5,6,5.5,98,no,17,0.0600,0.0039,0.1266,1,0,-0.0639
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,96° to 97°,96,97,97,2,0.3721,34,35,34.5,98,no,17,0.3500,0.0159,0.0221,1,0,-0.3659
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,98° to 99°,98,99,97,2,0.2956,49,50,49.5,98,yes,17,0.5000,0.0175,-0.2044,0,1,0.4825
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,100° to 101°,100,101,97,2,0.0934,5,7,6.0,98,no,17,0.0700,0.0046,0.0234,1,0,-0.0746
2026-07-08T17:52:38.415685,AUS,KAUS,KXHIGHAUS-26JUL09,102° or above,102,,97,2,0.0122,2,4,3.0,98,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,72° or below,,72,76,2,0.0401,,1,,74,no,17,0.0100,0.0007,0.0301,1,0,-0.0107
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,73° to 74°,73,74,76,2,0.1866,7,8,7.5,74,yes,17,0.0800,0.0052,0.1066,1,1,0.9148
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,75° to 76°,75,76,76,2,0.3721,50,56,53.0,74,no,17,0.5600,0.0172,-0.1879,0,0,-0.5772
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,77° to 78°,77,78,76,2,0.2956,29,30,29.5,74,no,17,0.3000,0.0147,-0.0044,0,0,-0.3147
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,79° to 80°,79,80,76,2,0.0934,7,8,7.5,74,no,17,0.0800,0.0052,0.0134,1,0,-0.0852
2026-07-08T17:52:38.415685,LAX,KLAX,KXHIGHLAX-26JUL09,81° or above,81,,76,2,0.0122,2,4,3.0,74,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,110° or below,,110,114,2,0.0401,1,3,2.0,113,no,17,0.0300,0.0020,0.0101,1,0,-0.0320
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,111° to 112°,111,112,114,2,0.1866,7,8,7.5,113,no,17,0.0800,0.0052,0.1066,1,0,-0.0852
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,113° to 114°,113,114,114,2,0.3721,58,59,58.5,113,yes,17,0.5900,0.0169,-0.2179,0,1,0.3931
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,115° to 116°,115,116,114,2,0.2956,26,27,26.5,113,no,17,0.2700,0.0138,0.0256,1,0,-0.2838
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,117° to 118°,117,118,114,2,0.0934,1,3,2.0,113,no,17,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-08T17:52:38.415685,PHX,KPHX,KXHIGHTPHX-26JUL09,119° or above,119,,114,2,0.0122,1,3,2.0,113,no,17,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,97° or below,,97,102,2,0.0122,2,4,3.0,101,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,98° to 99°,98,99,102,2,0.0934,14,15,14.5,101,no,17,0.1500,0.0089,-0.0566,0,0,-0.1589
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,100° to 101°,100,101,102,2,0.2956,42,48,45.0,101,yes,17,0.4800,0.0175,-0.1844,0,1,0.5025
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,102° to 103°,102,103,102,2,0.3721,34,35,34.5,101,no,17,0.3500,0.0159,0.0221,1,0,-0.3659
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,104° to 105°,104,105,102,2,0.1866,6,7,6.5,101,no,17,0.0700,0.0046,0.1166,1,0,-0.0746
2026-07-08T17:52:38.415685,DAL,KDFW,KXHIGHTDAL-26JUL09,106° or above,106,,102,2,0.0401,,2,,101,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,86° or below,,86,91,3,0.0668,15,17,16.0,93,no,17,0.1700,0.0099,-0.1032,0,0,-0.1799
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,87° to 88°,87,88,91,3,0.1355,12,15,13.5,93,no,17,0.1500,0.0089,-0.0145,0,0,-0.1589
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,89° to 90°,89,90,91,3,0.2315,22,25,23.5,93,no,17,0.2500,0.0131,-0.0185,0,0,-0.2631
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,91° to 92°,91,92,91,3,0.2576,26,29,27.5,93,no,17,0.2900,0.0144,-0.0324,0,0,-0.3044
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,93° to 94°,93,94,91,3,0.1869,14,17,15.5,93,yes,17,0.1700,0.0099,0.0169,1,1,0.8201
2026-07-08T17:52:38.415685,BOS,KBOS,KXHIGHTBOS-26JUL09,95° or above,95,,91,3,0.1217,2,3,2.5,93,no,17,0.0300,0.0020,0.0917,1,0,-0.0320
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,86° or below,,86,88,3,0.3085,32,34,33.0,85,yes,17,0.3400,0.0157,-0.0315,0,1,0.6443
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,87° to 88°,87,88,88,3,0.2576,30,33,31.5,85,no,17,0.3300,0.0155,-0.0724,0,0,-0.3455
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,89° to 90°,89,90,88,3,0.2315,25,26,25.5,85,no,17,0.2600,0.0135,-0.0285,0,0,-0.2735
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,91° to 92°,91,92,88,3,0.1355,6,8,7.0,85,no,17,0.0800,0.0052,0.0555,1,0,-0.0852
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,93° to 94°,93,94,88,3,0.0517,2,4,3.0,85,no,17,0.0400,0.0027,0.0117,1,0,-0.0427
2026-07-09T18:08:38.570099,NYC,KNYC,KXHIGHNY-26JUL10,95° or above,95,,88,3,0.0151,1,2,1.5,85,no,17,0.0200,0.0014,-0.0049,0,0,-0.0214
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,78° or below,,78,81,2,0.1056,2,3,2.5,82,no,17,0.0300,0.0020,0.0756,1,0,-0.0320
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,79° to 80°,79,80,81,2,0.2956,18,20,19.0,82,no,17,0.2000,0.0112,0.0956,1,0,-0.2112
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,81° to 82°,81,82,81,2,0.3721,39,40,39.5,82,yes,17,0.4000,0.0168,-0.0279,0,1,0.5832
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,83° to 84°,83,84,81,2,0.1866,26,27,26.5,82,no,17,0.2700,0.0138,-0.0834,0,0,-0.2838
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,85° to 86°,85,86,81,2,0.0371,5,6,5.5,82,no,17,0.0600,0.0039,-0.0229,0,0,-0.0639
2026-07-09T18:08:38.570099,CHI,KMDW,KXHIGHCHI-26JUL10,87° or above,87,,81,2,0.003,1,3,2.0,82,no,17,0.0300,0.0020,-0.0270,0,0,-0.0320
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,88° or below,,88,93,2,0.0122,1,2,1.5,93,no,17,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,89° to 90°,89,90,93,2,0.0934,8,9,8.5,93,no,17,0.0900,0.0057,0.0034,0,0,-0.0957
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,91° to 92°,91,92,93,2,0.2956,49,50,49.5,93,no,17,0.5000,0.0175,-0.2044,0,0,-0.5175
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,93° to 94°,93,94,93,2,0.3721,35,37,36.0,93,yes,17,0.3700,0.0163,0.0021,0,1,0.6137
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,95° to 96°,95,96,93,2,0.1866,4,5,4.5,93,no,17,0.0500,0.0033,0.1366,1,0,-0.0533
2026-07-09T18:08:38.570099,MIA,KMIA,KXHIGHMIA-26JUL10,97° or above,97,,93,2,0.0401,1,2,1.5,93,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,92° or below,,92,95,2,0.1056,19,20,19.5,95,no,17,0.2000,0.0112,-0.0944,0,0,-0.2112
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,93° to 94°,93,94,95,2,0.2956,26,27,26.5,95,no,17,0.2700,0.0138,0.0256,1,0,-0.2838
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,95° to 96°,95,96,95,2,0.3721,40,41,40.5,95,yes,17,0.4100,0.0169,-0.0379,0,1,0.5731
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,97° to 98°,97,98,95,2,0.1866,8,11,9.5,95,no,17,0.1100,0.0069,0.0766,1,0,-0.1169
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,99° to 100°,99,100,95,2,0.0371,2,3,2.5,95,no,17,0.0300,0.0020,0.0071,1,0,-0.0320
2026-07-09T18:08:38.570099,AUS,KAUS,KXHIGHAUS-26JUL10,101° or above,101,,95,2,0.003,1,2,1.5,95,no,17,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,73° or below,,73,76,1,0.0062,6,8,7.0,74,no,17,0.0800,0.0052,-0.0738,0,0,-0.0852
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,74° to 75°,74,75,76,1,0.3023,41,43,42.0,74,yes,17,0.4300,0.0172,-0.1277,0,1,0.5528
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,76° to 77°,76,77,76,1,0.6247,37,38,37.5,74,no,17,0.3800,0.0165,0.2447,1,0,-0.3965
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,78° to 79°,78,79,76,1,0.0666,16,17,16.5,74,no,17,0.1700,0.0099,-0.1034,0,0,-0.1799
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,80° to 81°,80,81,76,1,0.0002,2,3,2.5,74,no,17,0.0300,0.0020,-0.0298,0,0,-0.0320
2026-07-09T18:08:38.570099,LAX,KLAX,KXHIGHLAX-26JUL10,82° or above,82,,76,1,0.0,,1,,74,no,17,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,108° or below,,108,112,2,0.0401,2,3,2.5,111,no,17,0.0300,0.0020,0.0101,1,0,-0.0320
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,109° to 110°,109,110,112,2,0.1866,8,9,8.5,111,no,17,0.0900,0.0057,0.0966,1,0,-0.0957
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,111° to 112°,111,112,112,2,0.3721,53,54,53.5,111,yes,17,0.5400,0.0174,-0.1679,0,1,0.4426
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,113° to 114°,113,114,112,2,0.2956,30,32,31.0,111,no,17,0.3200,0.0152,-0.0244,0,0,-0.3352
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,115° to 116°,115,116,112,2,0.0934,1,2,1.5,111,no,17,0.0200,0.0014,0.0734,1,0,-0.0214
2026-07-09T18:08:38.570099,PHX,KPHX,KXHIGHTPHX-26JUL10,117° or above,117,,112,2,0.0122,,1,,111,no,17,0.0100,0.0007,0.0022,1,0,-0.0107
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,97° or below,,97,100,2,0.1056,7,14,10.5,98,no,17,0.1400,0.0084,-0.0344,0,0,-0.1484
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,98° to 99°,98,99,100,2,0.2956,43,45,44.0,98,yes,17,0.4500,0.0173,-0.1544,0,1,0.5327
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,100° to 101°,100,101,100,2,0.3721,22,25,23.5,98,no,17,0.2500,0.0131,0.1221,1,0,-0.2631
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,102° to 103°,102,103,100,2,0.1866,15,16,15.5,98,no,17,0.1600,0.0094,0.0266,1,0,-0.1694
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,104° to 105°,104,105,100,2,0.0371,1,2,1.5,98,no,17,0.0200,0.0014,0.0171,1,0,-0.0214
2026-07-09T18:08:38.570099,DAL,KDFW,KXHIGHTDAL-26JUL10,106° or above,106,,100,2,0.003,1,2,1.5,98,no,17,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,84° or below,,84,89,3,0.0668,17,21,19.0,89,no,17,0.2100,0.0116,-0.1432,0,0,-0.2216
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,85° to 86°,85,86,89,3,0.1355,21,23,22.0,89,no,17,0.2300,0.0124,-0.0945,0,0,-0.2424
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,87° to 88°,87,88,89,3,0.2315,31,32,31.5,89,no,17,0.3200,0.0152,-0.0885,0,0,-0.3352
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,89° to 90°,89,90,89,3,0.2576,13,15,14.0,89,yes,17,0.1500,0.0089,0.1076,1,1,0.8411
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,91° to 92°,91,92,89,3,0.1869,10,11,10.5,89,no,17,0.1100,0.0069,0.0769,1,0,-0.1169
2026-07-09T18:08:38.570099,BOS,KBOS,KXHIGHTBOS-26JUL10,93° or above,93,,89,3,0.1217,2,3,2.5,89,no,17,0.0300,0.0020,0.0917,1,0,-0.0320
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,80° or below,,80,82,3,0.3085,58,59,58.5,82,no,17,0.5900,0.0169,-0.2815,0,0,-0.6069
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,81° to 82°,81,82,82,3,0.2576,26,27,26.5,82,yes,17,0.2700,0.0138,-0.0124,0,1,0.7162
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,83° to 84°,83,84,82,3,0.2315,13,16,14.5,82,no,17,0.1600,0.0094,0.0715,1,0,-0.1694
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,85° to 86°,85,86,82,3,0.1355,2,4,3.0,82,no,17,0.0400,0.0027,0.0955,1,0,-0.0427
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,87° to 88°,87,88,82,3,0.0517,,1,,82,no,17,0.0100,0.0007,0.0417,1,0,-0.0107
2026-07-10T18:01:59.531678,NYC,KNYC,KXHIGHNY-26JUL11,89° or above,89,,82,3,0.0151,,1,,82,no,17,0.0100,0.0007,0.0051,1,0,-0.0107
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,80° or below,,80,84,2,0.0401,7,9,8.0,83,no,17,0.0900,0.0057,-0.0499,0,0,-0.0957
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,81° to 82°,81,82,84,2,0.1866,14,17,15.5,83,no,17,0.1700,0.0099,0.0166,1,0,-0.1799
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,83° to 84°,83,84,84,2,0.3721,45,46,45.5,83,yes,17,0.4600,0.0174,-0.0879,0,1,0.5226
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,85° to 86°,85,86,84,2,0.2956,18,23,20.5,83,no,17,0.2300,0.0124,0.0656,1,0,-0.2424
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,87° to 88°,87,88,84,2,0.0934,2,4,3.0,83,no,17,0.0400,0.0027,0.0534,1,0,-0.0427
2026-07-10T18:01:59.531678,CHI,KMDW,KXHIGHCHI-26JUL11,89° or above,89,,84,2,0.0122,2,4,3.0,83,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,88° or below,,88,94,3,0.0334,,1,,91,no,17,0.0100,0.0007,0.0234,1,0,-0.0107
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,89° to 90°,89,90,94,3,0.0883,3,4,3.5,91,no,17,0.0400,0.0027,0.0483,1,0,-0.0427
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,91° to 92°,91,92,94,3,0.1869,35,36,35.5,91,yes,17,0.3600,0.0161,-0.1731,0,1,0.6239
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,93° to 94°,93,94,94,3,0.2576,56,57,56.5,91,no,17,0.5700,0.0172,-0.3124,0,0,-0.5872
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,95° to 96°,95,96,94,3,0.2315,8,9,8.5,91,no,17,0.0900,0.0057,0.1415,1,0,-0.0957
2026-07-10T18:01:59.531678,MIA,KMIA,KXHIGHMIA-26JUL11,97° or above,97,,94,3,0.2023,1,3,2.0,91,no,17,0.0300,0.0020,0.1723,1,0,-0.0320
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,90° or below,,90,94,3,0.1217,5,7,6.0,90,yes,17,0.0700,0.0046,0.0517,1,1,0.9254
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,91° to 92°,91,92,94,3,0.1869,17,20,18.5,90,no,17,0.2000,0.0112,-0.0131,0,0,-0.2112
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,93° to 94°,93,94,94,3,0.2576,46,47,46.5,90,no,17,0.4700,0.0174,-0.2124,0,0,-0.4874
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,95° to 96°,95,96,94,3,0.2315,27,28,27.5,90,no,17,0.2800,0.0141,-0.0485,0,0,-0.2941
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,97° to 98°,97,98,94,3,0.1355,1,2,1.5,90,no,17,0.0200,0.0014,0.1155,1,0,-0.0214
2026-07-10T18:01:59.531678,AUS,KAUS,KXHIGHAUS-26JUL11,99° or above,99,,94,3,0.0668,,2,,90,no,17,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,72° or below,,72,75,1,0.0062,2,4,3.0,77,no,17,0.0400,0.0027,-0.0338,0,0,-0.0427
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,73° to 74°,73,74,75,1,0.3023,39,40,39.5,77,no,17,0.4000,0.0168,-0.0977,0,0,-0.4168
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,75° to 76°,75,76,75,1,0.6247,40,42,41.0,77,no,17,0.4200,0.0171,0.2047,1,0,-0.4371
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,77° to 78°,77,78,75,1,0.0666,10,11,10.5,77,yes,17,0.1100,0.0069,-0.0434,0,1,0.8831
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,79° to 80°,79,80,75,1,0.0002,4,6,5.0,77,no,17,0.0600,0.0039,-0.0598,0,0,-0.0639
2026-07-10T18:01:59.531678,LAX,KLAX,KXHIGHLAX-26JUL11,81° or above,81,,75,1,0.0,1,2,1.5,77,no,17,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,105° or below,,105,109,2,0.0401,1,2,1.5,109,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,106° to 107°,106,107,109,2,0.1866,7,9,8.0,109,no,17,0.0900,0.0057,0.0966,1,0,-0.0957
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,108° to 109°,108,109,109,2,0.3721,56,57,56.5,109,yes,17,0.5700,0.0172,-0.1979,0,1,0.4128
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,110° to 111°,110,111,109,2,0.2956,29,32,30.5,109,no,17,0.3200,0.0152,-0.0244,0,0,-0.3352
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,112° to 113°,112,113,109,2,0.0934,1,3,2.0,109,no,17,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-10T18:01:59.531678,PHX,KPHX,KXHIGHTPHX-26JUL11,114° or above,114,,109,2,0.0122,1,3,2.0,109,no,17,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,96° or below,,96,99,2,0.1056,17,18,17.5,97,no,17,0.1800,0.0103,-0.0744,0,0,-0.1903
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,97° to 98°,97,98,99,2,0.2956,34,35,34.5,97,yes,17,0.3500,0.0159,-0.0544,0,1,0.6341
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,99° to 100°,99,100,99,2,0.3721,34,35,34.5,97,no,17,0.3500,0.0159,0.0221,1,0,-0.3659
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,101° to 102°,101,102,99,2,0.1866,12,13,12.5,97,no,17,0.1300,0.0079,0.0566,1,0,-0.1379
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,103° to 104°,103,104,99,2,0.0371,1,3,2.0,97,no,17,0.0300,0.0020,0.0071,1,0,-0.0320
2026-07-10T18:01:59.531678,DAL,KDFW,KXHIGHTDAL-26JUL11,105° or above,105,,99,2,0.003,,2,,97,no,17,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,78° or below,,78,81,2,0.1056,45,46,45.5,77,yes,17,0.4600,0.0174,-0.3544,0,1,0.5226
2026-07-10T18:01:59.531678,BOS,KBOS,KXHIGHTBOS-26JUL11,79° to 80°,79,80,81,2,0.2956,47,48,47.5,77,no,17,0.4800,0.0175,-0.1844,0,0,-0.4975
